Time,Exp_data.T_ms_out,Pane1-T salida caldera HTF - PV,Pane1-T linea S.del Enfria. HTF-S. - PV,Pane1-Caudal Linea circulacion HTF - PV,Pane1-Temperatura en tanque de HTF - PV,Pane1-Presion de aceite termico caldera,Pane1-Presion Entr. y S. tanq.exp. - PV,Exp_data.mdot_ms_in,Exp_data.T_ms_in,Pane1-Temperatura circuito 11 - PV,Exp_data.p_ms_out,Pane1-Temperatura S. tanque S. cali. - PV,Pane1-Caudal calculado (P2WSC10CT008),Pane1-Caudal calculado (P2WSC20CT001),Pane1-Caudal calculado (P4WTA10CT003),ms,dp_ms,dp_oil,TTC1,TTC2,TTC3,TTC4,TTC5,TTC6,TTC7,TTC8,Exp_data.TTH1,Exp_data.TTH2,Exp_data.TTH3,Exp_data.TTH4,Exp_data.TTH5,Exp_data.TTH6,Exp_data.TTH7,Exp_data.Lv_cold_tank,Exp_data.Lv_hot_tank
37835,301.366672,274.875003,315.240017,5.58808,280.685011,9.577675,5.74928,3.80224,339.077783,342,1.33392,344.92667,0,7220.357693,4676.320313,0,0,0,288.100006,284.55501,285.075012,285.855008,293.645006,292.445014,284.635003,318.745012,344.92667,347.806668,353.786652,348.919993,338.759986,336.813331,349.699992,673.708333,2748.955594
37840,301.337507,274.856258,315.202515,5.58872,280.569392,9.595679,5.74632,3.81428,339.029168,342,1.3308,344.910004,0,7232.832703,4660.870891,0,0,0,288.12189,284.561262,285.075012,285.808127,293.688763,292.441888,284.666256,318.776257,344.910004,347.839998,353.819992,348.894994,338.72249,336.7425,349.624995,674.017883,2747.618246
37845,301.26,274.860006,315.210012,5.5902,280.515015,9.570988,5.74536,3.82224,339,342,1.3292,344.920003,0,7248.585124,4661.146647,0,0,0,288.120005,284.550008,285.090017,285.809998,293.715017,292.470011,284.715007,318.795003,344.920003,347.859996,353.779989,348.939992,338.699982,336.680003,349.579997,674.291016,2746.615235
37850,301.206655,274.805006,315.235009,5.57676,280.425018,9.543724,5.74616,3.79388,339,341.977776,1.33212,344.900004,0,7219.965766,4659.555447,0,0,0,288.130001,284.600009,285.110023,285.870005,293.755025,292.500007,284.780016,318.790009,344.900004,347.746646,353.713321,348.90666,338.693315,336.713335,349.66666,674.32015,2745.478488
37855,301.289993,274.792511,315.266262,5.55668,280.303139,9.552083,5.746,3.78668,339,341.929162,1.33088,344.850006,0,7204.464396,4640.349752,0,0,0,288.208135,284.625,285.088141,285.898139,293.776896,292.53752,284.786268,318.82127,344.850006,347.742486,353.717496,348.839996,338.647484,336.705002,349.724991,674.465808,2744.182932
37860,301.219991,274.800008,315.285014,5.55812,280.185008,9.550926,5.74704,3.79592,339,341.899994,1.32888,344.819997,0,7219.261067,4631.783529,0,0,0,288.240011,284.625,285.075012,285.88501,293.745015,292.560018,284.76001,318.810018,344.819997,347.759989,353.76,348.839996,338.699982,336.640004,349.639994,674.728007,2742.803874
37865,301.066654,274.775011,315.260017,5.55792,280.040019,9.574074,5.74728,3.79616,339,341.899994,1.32952,344.799991,0,7214.85205,4638.747179,0,0,0,288.195011,284.615004,285.075012,285.875007,293.790012,292.510003,284.770013,318.735009,344.799991,347.799991,353.800001,348.893327,338.686649,336.66667,349.639994,674.873671,2741.399821
37870,301.049988,274.696894,315.247513,5.57736,280.05564,9.582755,5.74912,3.78612,339,341.899994,1.33144,344.825001,0,7189.316365,4652.814392,0,0,0,288.157516,284.574382,285.08439,285.871881,293.818143,292.55064,284.782516,318.791261,344.825001,347.812495,353.749995,348.98499,338.632484,336.662504,349.652494,675.43811,2740.39681
37875,301.039988,274.650014,315.255015,5.59168,280.095011,9.587963,5.74952,3.79016,339,341.899994,1.33044,344.779989,0,7198.093099,4666.632161,0,0,0,288.195018,284.535004,285.105021,285.88501,293.805023,292.590027,284.775014,318.840017,344.779989,347.779989,353.799988,349.039988,338.559987,336.74,349.73999,675.951599,2739.393799
37880,301.033322,274.665012,315.280016,5.58628,280.000017,9.584877,5.7484,3.79936,338.977776,341.899994,1.32848,344.773319,0,7211.548882,4665.127658,0,0,0,288.240017,284.535004,285.150021,285.915012,293.825016,292.620022,284.770013,318.770003,344.773319,347.793335,353.693315,348.986657,338.506656,336.720001,349.73999,676.505134,2738.123318
37885,301.049988,274.683765,315.31126,5.58152,279.91876,9.565586,5.7496,3.81408,338.929162,341.899994,1.3294,344.777494,0,7243.317647,4663.375204,0,0,0,288.230642,284.553759,285.178137,285.971264,293.840635,292.648145,284.782516,318.776257,344.777494,347.747489,353.622485,348.882495,338.452492,336.644992,349.714991,677.087786,2736.78597
37890,301.019989,274.650014,315.360006,5.57028,279.795003,9.566358,5.74848,3.79888,338.899994,341.866669,1.32956,344.759989,0,7221.252767,4651.637207,0,0,0,288.240021,284.595011,285.165008,285.990011,293.805013,292.63502,284.775014,318.795003,344.759989,347.719981,353.579987,348.839996,338.379995,336.519979,349.73999,677.612183,2735.782959
37895,300.946659,274.63501,315.395003,5.5564,279.730008,9.555555,5.74584,3.78812,338.899994,341.800018,1.3268,344.786652,0,7194.305122,4634.7264,0,0,0,288.210019,284.625,285.165008,285.975006,293.800008,292.625014,284.790012,318.800005,344.786652,347.726654,353.526655,348.720001,338.366662,336.479981,349.859985,678.223999,2734.913683
37900,300.954992,274.625632,315.373136,5.57196,279.564395,9.583526,5.74712,3.80068,338.899994,341.800018,1.3258,344.807493,0,7219.52712,4654.132935,0,0,0,288.256884,284.615629,285.183764,285.956257,293.831257,292.612518,284.846264,318.843761,344.807493,347.747495,353.584986,348.819997,338.337496,336.479981,349.859985,678.661011,2733.952464
37905,300.959991,274.605001,315.330017,5.58332,279.51002,9.608025,5.75008,3.82184,338.933329,341.800018,1.32748,344.759989,0,7255.70459,4660.487793,0,0,0,288.285004,284.610006,285.195018,285.930013,293.805013,292.63502,284.895009,318.870015,344.759989,347.719991,353.49999,348.899994,338.220001,336.519989,349.799988,678.923218,2732.773926
37910,300.939992,274.610002,315.27002,5.56992,279.475016,9.600823,5.74888,3.8194,339,341.844452,1.3282,344.75332,0,7255.95969,4646.594238,0,0,0,288.295003,284.655002,285.175012,285.950022,293.825016,292.67002,284.950005,318.820017,344.75332,347.713315,353.519989,348.779999,338.24,336.573327,349.719991,679.243666,2731.770915
37915,300.98999,274.625632,315.279391,5.565,279.346881,9.60243,5.75024,3.8298,339,341.899994,1.32628,344.832498,0,7275.378194,4646.624552,0,0,0,288.241884,284.683133,285.187515,285.975021,293.840635,292.638767,284.962509,318.80439,344.832498,347.754986,353.644984,348.755,338.352496,336.48998,349.869985,679.917358,2730.642527
37920,300.939992,274.620005,315.285014,5.56572,279.405009,9.618827,5.75008,3.83756,339,341.899994,1.32428,344.799998,0,7294.701823,4647.279785,0,0,0,288.225016,284.670013,285.225016,285.975016,293.850016,292.620015,284.955007,318.825022,344.799998,347.779989,353.579987,348.700002,338.359995,336.439982,349.919983,680.234192,2729.363688
37925,300.839996,274.625007,315.280016,5.5618,279.435014,9.603909,5.75016,3.81752,339,341.899994,1.32536,344.739987,0,7265.88916,4645.148221,0,0,0,288.240017,284.670013,285.290015,285.995005,293.915012,292.645013,284.940002,318.765011,344.739987,347.799991,353.639991,348.766666,338.339996,336.519986,349.806654,680.583801,2728.29381
37930,300.827497,274.612503,315.292511,5.5612,279.341251,9.582369,5.75168,3.81448,339,341.899994,1.32428,344.789993,0,7245.287557,4645.067891,0,0,0,288.174388,284.688756,285.268134,286.029382,293.92126,292.666888,284.94938,318.802505,344.789993,347.862499,353.739989,348.824997,338.327497,336.507488,349.839986,681.020813,2727.583344
37935,300.819997,274.605001,315.300008,5.55428,279.285004,9.587963,5.75064,3.82664,339,341.899994,1.32312,344.759989,0,7259.040039,4634.522786,0,0,0,288.165009,284.714996,285.255005,286.035014,293.910014,292.695007,284.955007,318.765004,344.759989,347.879995,353.599986,348.74,338.319997,336.379985,349.799988,681.545207,2726.555257
37940,300.773332,274.610002,315.335002,5.56668,279.245005,9.630144,5.75208,3.84392,339,341.899994,1.32388,344.726647,0,7298.271973,4636.676541,0,0,0,288.195004,284.705,285.285007,286.060018,293.92001,292.695011,284.950005,318.700005,344.726647,347.853339,353.49999,348.726668,338.339996,336.339986,349.846653,682.156982,2725.017307
37945,300.715001,274.625632,315.33188,5.596,279.204385,9.608603,5.75216,3.85248,339,341.899994,1.32456,344.74748,0,7309.660115,4673.267457,0,0,0,288.185628,284.692505,285.313138,286.100638,293.895019,292.676266,284.962509,318.703138,344.74748,347.870005,353.49999,348.710002,338.2525,336.352486,349.804988,682.703247,2723.972504
37950,300.76,274.605001,315.300008,5.58648,279.105011,9.58642,5.75216,3.86292,339,341.899994,1.32296,344.719981,0,7321.146484,4672.915365,0,0,0,288.255005,284.700002,285.300018,286.095011,293.895019,292.695017,284.970011,318.705017,344.719981,347.940002,353.439992,348.779999,338.120005,336.259989,349.73999,683.205811,2722.944417
37955,300.779999,274.610002,315.345005,5.56472,279.020003,9.594136,5.75392,3.8578,339,341.944441,1.3216,344.713315,0,7313.108833,4650.54796,0,0,0,288.315002,284.685001,285.300018,286.110016,293.905016,292.67002,284.925012,318.745012,344.713315,347.940002,353.446659,348.74,338.140004,336.246657,349.786655,683.584527,2721.406521
37960,300.717501,274.616261,315.35438,5.53832,278.998136,9.588349,5.75344,3.84004,339,342,1.3214,344.754986,0,7297.099345,4632.172547,0,0,0,288.249377,284.638129,285.30939,286.110016,293.926882,292.676266,284.878133,318.766879,344.754986,347.965001,353.517489,348.665003,338.190002,336.279989,349.844986,684.112549,2720.487162
37965,300.620005,274.575012,315.315002,5.53712,279.060008,9.587963,5.75216,3.83676,339,342,1.32144,344.799998,0,7286.190267,4622.016602,0,0,0,288.225006,284.640004,285.345011,286.12501,293.970001,292.695017,284.940013,318.795003,344.799998,347.980001,353.579987,348.680003,338.119995,336.199992,349.799988,684.516785,2719.734944
37970,300.640004,274.55501,315.305006,5.58164,279.020006,9.619856,5.75288,3.85256,339,342,1.31924,344.766663,0,7319.225911,4655.020128,0,0,0,288.280019,284.690006,285.390008,286.135006,294.010006,292.690019,284.985009,318.79501,344.766663,347.966668,353.526655,348.74,338.033318,336.206658,349.933316,684.808126,2718.531413
37975,300.702502,274.586254,315.330009,5.61148,279.035636,9.601852,5.75424,3.86796,339,342,1.3184,344.737487,0,7340.284668,4682.233093,0,0,0,288.208144,284.705625,285.408755,286.11001,293.975638,292.702515,284.994378,318.766885,344.737487,348.012499,353.534988,348.74,338.187494,336.264989,349.874985,685.008423,2717.403025
37980,300.720001,274.605001,315.360006,5.59384,279.045003,9.584876,5.7544,3.87936,339,342,1.31988,344.759989,0,7371.923828,4666.140951,0,0,0,288.210012,284.685008,285.435008,286.125,293.985006,292.725016,285.00001,318.735016,344.759989,348.059998,353.479991,348.779999,338.279999,336.23999,349.839986,685.565613,2716.124186
37985,300.680003,274.599999,315.335008,5.55964,278.980004,9.588477,5.75384,3.88264,339,342,1.31876,344.659983,0,7382.118706,4642.188639,0,0,0,288.165012,284.670013,285.445001,286.115,294.01,292.740017,284.995012,318.675015,344.659983,348.159993,353.513323,348.746667,338.179996,336.119995,349.993313,686.031745,2714.920573
37990,300.617505,274.621881,315.369387,5.56,278.823765,9.601659,5.7548,3.87492,339,342,1.3174,344.647484,0,7366.499064,4641.318379,0,0,0,288.211886,284.670013,285.466882,286.083758,293.985007,292.721264,285.007507,318.703138,344.647484,348.209992,353.429993,348.829997,338.167494,336.119995,349.972481,686.559771,2714.042938
37995,300.579997,274.63501,315.37501,5.57684,278.790019,9.608025,5.75464,3.88132,339.033335,342,1.31736,344.659983,0,7383.099609,4657.809407,0,0,0,288.210012,284.670013,285.420013,286.095011,293.970011,292.755015,285.00001,318.690013,344.659983,348.179993,353.49999,348.819997,338.200002,336.099996,349.939982,687.226196,2713.516357
38000,300.566657,274.615004,315.380008,5.59192,278.725016,9.600823,5.75392,3.88532,339.100006,342,1.31724,344.606652,0,7392.898871,4677.455132,0,0,0,288.220015,284.730018,285.320011,286.095005,293.940002,292.740017,285.005008,318.700005,344.606652,348.159993,353.626651,348.713335,338.173336,336.126662,349.886651,687.663208,2712.847683
38005,300.5875,274.599374,315.395627,5.5784,278.653135,9.611111,5.75288,3.8908,339.100006,342,1.31532,344.614985,0,7390.150797,4667.21167,0,0,0,288.28876,284.823766,285.345008,286.095009,293.921253,292.702515,285.048754,318.675011,344.614985,348.147494,353.597486,348.804998,338.139998,336.209992,349.807488,688.100207,2711.510336
38010,300.599996,274.63501,315.390004,5.56296,278.700012,9.62963,5.75416,3.90392,339.100006,342,1.31468,344.599986,0,7428.336751,4652.066244,0,0,0,288.285014,284.850006,285.345011,286.065013,293.895009,292.725016,285.060008,318.630015,344.599986,348.099996,353.519989,348.859996,338.039988,336.219991,349.799988,688.449788,2710.507325
38015,300.619999,274.640018,315.395003,5.56072,278.800008,9.626029,5.75536,3.89168,339.100006,342,1.3148,344.66665,0,7403.816352,4652.846951,0,0,0,288.255008,284.850006,285.345001,286.120012,293.925015,292.790012,285.050005,318.655016,344.66665,348.179993,353.466658,348.873328,337.966648,336.213325,349.733324,688.595439,2708.835639
38020,300.532487,274.580634,315.345009,5.55772,278.75626,9.611883,5.75368,3.89268,339.100006,342,1.31472,344.687482,0,7390.447652,4651.119284,0,0,0,288.236263,284.850012,285.363757,286.113758,293.971887,292.79626,285.075012,318.667511,344.687482,348.179993,353.587486,348.802498,337.962481,336.142494,349.787488,689.105286,2706.996786
38025,300.459981,274.545003,315.315013,5.56416,278.730011,9.608025,5.75408,3.91024,339.100006,342,1.31364,344.659983,0,7436.796712,4654.999675,0,0,0,288.165019,284.850016,285.390015,286.095011,293.985016,292.785014,285.075012,318.615011,344.659983,348.159993,353.639984,348.76,337.99998,336.119995,349.779989,689.760803,2706.094076
38030,300.419983,274.520006,315.370012,5.5682,278.68001,9.621399,5.75232,3.91652,339.055559,342,1.31292,344.626651,0,7457.180718,4650.754774,0,0,0,288.190019,284.830014,285.410014,286.09001,293.975013,292.825005,285.055006,318.570007,344.626651,348.146661,353.57332,348.753333,338.039985,336.153327,349.773322,690.02301,2705.291667
38035,300.432482,274.545007,315.382507,5.57684,278.589387,9.630401,5.75136,3.90384,339,342,1.31344,344.647484,0,7421.172689,4660.231873,0,0,0,288.193137,284.805023,285.444384,286.083758,293.981258,292.846881,285.039377,318.616884,344.647484,348.167493,353.427493,348.707502,338.039993,336.144994,349.75249,690.40537,2704.037903
38040,300.419983,274.545003,315.390004,5.59112,278.535014,9.632716,5.75264,3.90496,339,342,1.31252,344.679983,0,7425.579753,4670.279134,0,0,0,288.195007,284.820018,285.450002,286.095011,294.00001,292.875,285.045003,318.600016,344.679982,348.159994,353.419993,348.76,338.019989,336.139994,349.719991,690.80957,2702.683838
38045,300.413317,274.545007,315.415002,5.57952,278.555006,9.631687,5.75272,3.92084,339,342,1.31136,344.639984,0,7450.18853,4669.314019,0,0,0,288.245012,284.84001,285.425001,286.095005,293.995012,292.915002,285.040002,318.635017,344.639984,348.259989,353.49999,348.859996,337.939982,336.046665,349.646661,691.333984,2701.279622
38050,300.442482,274.554376,315.427506,5.56732,278.608136,9.61304,5.75288,3.93324,339,342,1.30996,344.639984,0,7468.23232,4659.421204,0,0,0,288.288762,284.818143,285.412506,286.132507,293.998136,292.918134,285.043134,318.594392,344.639984,348.322487,353.48749,348.797498,337.914983,336.017499,349.617495,691.71637,2699.900482
38055,300.399984,274.560008,315.405009,5.55864,278.580017,9.615741,5.75288,3.93008,339,342,1.31036,344.639984,0,7465.791666,4649.491699,0,0,0,288.345001,284.850016,285.420003,286.12501,293.970011,292.905009,285.030009,318.570018,344.639984,348.279989,353.639984,348.779999,337.97998,336,349.579997,692.120605,2698.671875
38060,300.393317,274.565006,315.390011,5.56896,278.600013,9.616769,5.75312,3.9272,339,342,1.30996,344.613319,0,7464.611979,4662.036676,0,0,0,288.335005,284.940002,285.425001,286.120012,293.970005,292.875003,285.040002,318.550012,344.613319,348.179993,353.646651,348.779999,337.973314,336.039998,349.613329,692.761529,2697.134087
38065,300.347486,274.561876,315.427506,5.56592,278.662506,9.598765,5.75256,3.92128,339,342,1.30836,344.604986,0,7457.523254,4653.512268,0,0,0,288.256891,284.930631,285.431255,286.151257,294.026257,292.828138,285.052505,318.515645,344.604986,348.067497,353.617485,348.755,337.877485,336.089996,349.467501,693.234924,2695.838532
